Distance,Basis,Volume,Weekly_NY_Upstate_Gasoline_Price,VIX,Total_Grain_P,Total_Silage_P,Total_Oat_P,Total_Soybean_P,rainfall,Contract_Duration,Engaging_Period,Wyne_Basis,Board_Month,future_Price,Lag_Monthly_NY_Gasoline_Avg_P,Lag_Monthly_Wyne_Avg_B,Lag_Monthly_Avg_VIX,Lag_Monthly_Avg_Future_Price
17.83956141,-0.05,10000,2.183,13.77,40638000,2367000,712000,7626000,2.93,34,306,0.2325,Jul,3.86,2.153941176,0.256323529,14.36411765,3.759411765
17.83956141,-0.01,10000,2.324,15.04,40638000,2367000,712000,7626000,0.91,33,322,0.3525,Jul,3.86,2.313081081,0.2325,15.46486486,3.932567568
17.83956141,0,10000,2.324,13.12,40638000,2367000,712000,7626000,0.91,34,336,0.5025,Jul,4.1,2.313081081,0.2325,15.46486486,3.932567568
17.83956141,0.05,5487.144,2.348,14.64,40638000,2367000,712000,7626000,1.22,36,349,0.64,Jul,4.27,2.28945,0.48,14.7305,4.0245
17.83956141,0.24,9997.144,2.431,11.07,31131000,2395000,706000,7402000,5.29,127,578,0.55,May,3.76,2.3695,0.4,12.78666667,3.801
17.83956141,0.2,12764.287,2.421,12.38,31131000,2395000,706000,7402000,1.28,180,647,0.725,Sep,3.84,2.363947368,0.705,11.41736842,3.766842105
17.83956141,0.15,10387.857,2.42,10.11,31131000,2395000,706000,7402000,4.29,91,675,0.675,Jul,3.78,2.373,0.715,11.18521739,3.789130435
17.83956141,0.05,10027.803,2.365,10.16,36597000,2626000,444998,7251000,2.24,206,713,0.49,Dec,4.06,2.55682,0.347,12.0138,3.731
17.83956141,0.06,10096.428,2.365,10.16,36597000,2626000,444998,7251000,3.5,311,713,0.555,May,4.19,2.549422535,0.551056338,16.01239437,3.843943662
17.83956141,0.21,6440,2.671,19.46,36597000,2626000,444998,7251000,1.7,104,966,0.5875,May,3.75,2.62783871,0.503064516,18.26225806,3.858709677
17.83956141,0.22,12848.571,2.671,15.8,36597000,2626000,444998,7251000,1.7,94,976,0.5875,May,3.78,2.62783871,0.503064516,18.26225806,3.858709677
9.980461002,0.75,50000,3.596,13.02,49160000,2093000,682996,8563000,1.89,40,0,-0.2,Dec,3.25,3.596,0.15,13.02,3.517857143
9.980461002,0.25,20000,2.943,23.57,49160000,2093000,682996,8563000,1.74,46,102,0.31,Mar,3.9,3.034333333,0.222222222,14.56111111,3.778888889
9.980461002,0.22,50000,2.565,13.3,49160000,2093000,682996,8563000,3.41,41,227,0.425,May,3.78,2.5635,0.433571429,14.76928571,3.753571429
9.980461002,0.3,30000,2.627,13.61,49160000,2093000,682996,8563000,4.07,49,341,0.5,Sep,3.82,2.758043478,0.587608696,15.50608696,3.974782609
9.980461002,0.26,50000,2.207,18.11,40638000,2367000,712000,7626000,2.93,180,454,0.2325,May,3.84,2.153941176,0.256323529,14.36411765,3.759411765
9.980461002,0.22,50000,2.005,16.92,40638000,2367000,712000,7626000,2.3,200,556,0.64,Sep,3.78,2.195857143,0.92,13.06142857,3.484285714
9.980461002,-0.01,25000,2.183,13.22,40638000,2367000,712000,7626000,2.93,39,595,0.2325,May,3.79,2.153941176,0.256323529,14.36411765,3.759411765
9.980461002,-0.01,25000,2.183,13.22,40638000,2367000,712000,7626000,0.91,69,595,0.5025,Jul,3.84,2.313081081,0.2325,15.46486486,3.932567568
9.980461002,0.25,125000,2.324,15.82,40638000,2367000,712000,7626000,2.3,130,626,0.64,Sep,4,2.195857143,0.92,13.06142857,3.484285714
9.980461002,0.45,35000,2.282,15.36,31131000,2395000,706000,7402000,5.26,9,767,0.4,Dec,3.45,2.205956522,0.634565217,14.45369565,3.6975
9.980461002,0.25,40000,2.431,11.85,31131000,2395000,706000,7402000,3.2,239,852,0.705,Sep,3.77,2.298077778,0.675,12.54677778,3.933222222
9.980461002,0.25,40000,2.431,11.85,31131000,2395000,706000,7402000,1.28,269,852,0.725,Sep,3.77,2.363947368,0.705,11.41736842,3.766842105
9.980461002,0.25,100000,2.319,11.11,31131000,2395000,706000,7402000,1.28,82,1039,0.725,Sep,4,2.363947368,0.705,11.41736842,3.766842105
9.980461002,0.28,16402.843,2.618,11.27,36597000,2626000,444998,7251000,3.11,12,1232,0.54,Mar,3.52,2.487446809,0.49893617,11.43404255,3.719361702
9.980461002,0.22,20000,2.671,24.97,36597000,2626000,444998,7251000,3.5,76,1257,0.485,May,3.78,2.549422535,0.551056338,16.01239437,3.843943662
9.980461002,0.25,20000,2.623,17.76,36597000,2626000,444998,7251000,3.5,39,1279,0.555,May,3.87,2.549422535,0.551056338,16.01239437,3.843943662
9.980461002,0.21,50000,2.761,21.49,36597000,2626000,444998,7251000,2.81,177,1309,0.79,Sep,4.04,2.868958333,0.846875,13,3.676458333
9.980461002,0,25000,2.942,15.9,50181000,2637000.01,667000,10086000,1.72,332,1336,0.4,Mar,4.2,2.542916667,0.38,14.77708333,3.867916667
9.980461002,0.19,50000,2.942,14.77,36597000,2626000,444998,7251000,2.22,57,1337,0.6775,Jul,4.06,2.718918367,0.585408163,15.59836735,3.950408163
9.980461002,0.19,50000,2.942,13.08,36597000,2626000,444998,7251000,3.2,71,1354,0.77,Jul,4.06,2.87969697,0.676287879,13.99121212,3.953636364
9.980461002,0.05,50000,2.416,15.65,39549000,2466000,690000,6277000,1.74,198,1622,0.8275,Mar,4.1,2.76202459,0.7775,16.01459016,4.22795082
9.980461002,0.2,50000,2.863,16.31,50181000,2637000.01,667000,10086000,3.94,41,1718,0.6825,Jul,3.9,2.770921875,0.522460938,15.784375,3.773125
9.980461002,0.16,50000,2.784,15.26,50181000,2637000.01,667000,10086000,2.64,37,1753,0.7775,Sep,4.52,2.828350877,0.681973684,16.21578947,4.114035088
9.980461002,0.16,25000,2.784,15.08,39549000,2466000,690000,6277000,3.01,94,1757,0.845,May,4.17,2.77536,0.8235,16.7716,4.1408
9.980461002,0.16,25000,2.784,15.08,39549000,2466000,690000,6277000,3.24,307,1757,0.5325,May,4.17,2.637481013,0.38528481,23.9978481,3.997120253
9.980461002,0.23,12742.141,2.635,12.58,39549000,2466000,690000,6277000,2.81,44,1930,0.51,Mar,3.87,2.665477273,0.473636364,15.52113636,3.914886364
9.980461002,0.35,40000,2.595,14.83,39549000,2466000,690000,6277000,1.64,42,1992,0.3775,Mar,3.82,2.679088235,0.56,16.07617647,3.977867647
9.980461002,0.455,50000,2.238,29.52,39549000,2466000,690000,6277000,2.7,48,2139,0.7625,Sep,3.295,2.368083333,0.762222222,26.47453704,3.646018519
9.980461002,0.685,50000,2.234,22.65,39549000,2466000,690000,6277000,2.7,25,2162,0.7625,Sep,3.115,2.368083333,0.762222222,26.47453704,3.646018519
9.980461002,0.4,40000,2.25,28.81,43085000,2597387.5,362112,9827000,2.29,21,2196,0.8925,Dec,3.6,2.232491803,0.7625,24.40836066,3.274631148
50.66348449,0.13,45000,2.915,12.86,50181000,2637000.01,667000,10086000,4.54,91,0,0.31,Dec,3.65,2.876,0.26,18.05538462,3.726153846
50.66348449,0.08,6808.572,2.641,25.58,50181000,2637000.01,667000,10086000,2.6,12,110,0.3825,Mar,3.82,2.761395349,0.31,19.05709302,3.865465116
50.66348449,0.15,12000,2.631,12.46,39549000,2466000,690000,6277000,1.83,12,444,0.34,Dec,4.65,2.664545455,0.32,15.89018182,3.859318182
50.66348449,0.28,10000,2.635,12.14,39549000,2466000,690000,6277000,2.81,46,472,0.51,Mar,4.65,2.665477273,0.473636364,15.52113636,3.914886364
50.66348449,0.3,936.071,2.238,24.1,39549000,2466000,690000,6277000,2.7,3,698,0.7625,Sep,3.2,2.368083333,0.762222222,26.47453704,3.646018519
32.82889404,-0.05,7000,2.863,15.85,39549000,2466000,690000,6277000,1.83,190,0,0.34,Dec,4.15,2.664545455,0.32,15.89018182,3.859318182
32.82889404,-0.05,7000,2.863,17.9,39549000,2466000,690000,6277000,1.83,185,5,0.34,Dec,4.35,2.664545455,0.32,15.89018182,3.859318182
32.82889404,-0.2,5000,2.688,19.66,39549000,2466000,690000,6277000,1.64,212,100,0.3775,Dec,4.46,2.679088235,0.56,16.07617647,3.977867647
32.82889404,-0.14,15000,2.688,17.05,39549000,2466000,690000,6277000,4.84,37,123,0.32,Dec,3.74,2.703191176,0.845,18.06161765,3.895882353
32.82889404,-0.2,10000,2.653,17.57,50181000,2637000.01,667000,10086000,1.64,173,139,0.3775,Sep,4.48,2.679088235,0.56,16.07617647,3.977867647
65.36450097,0.14,5598.928,2.784,15.91,50181000,2637000.01,667000,10086000,3.94,18,0,0.6825,Jul,4.3,2.770921875,0.522460938,15.784375,3.773125
65.36450097,0.25,2777.5,2.794,12.68,50181000,2637000.01,667000,10086000,2.64,16,33,0.7775,Sep,4.5,2.828350877,0.681973684,16.21578947,4.114035088
65.36450097,0.355,2915.357,2.688,16.27,39549000,2466000,690000,6277000,3.01,25,85,0.845,Dec,3.595,2.77536,0.8235,16.7716,4.1408
65.36450097,0.245,600,2.688,13.95,39549000,2466000,690000,6277000,3.01,12,98,0.845,Dec,3.715,2.77536,0.8235,16.7716,4.1408
65.36450097,-0.17,1545.714,2.224,24.8,43085000,2597387.5,362112,9827000,2.28,20,517,0.39,Dec,4.11,2.235071429,0.349821429,27.89767857,3.916785714
69.0343181,0.3,4800,2.595,25.03,39549000,2466000,690000,6277000,1.64,20,0,0.6275,Mar,3.78,2.679088235,0.56,16.07617647,3.977867647
45.50424107,-0.03,1341.429,2.863,16.31,50181000,2637000.01,667000,10086000,2.6,11,0,0.5225,Jul,3.83,2.63083871,0.516129032,14.82129032,3.750645161
4.445288134,0.05,5000,2.943,16.49,49160000,2093000,682996,8563000,1.74,43,0,0.31,Mar,3.84,3.034333333,0.222222222,14.56111111,3.778888889
4.445288134,0.31,3194.999,2.545,15.06,49160000,2093000,682996,8563000,1.34,6,80,0.3675,May,3.69,2.506096774,0.264274194,17.40129032,3.645483871
4.445288134,-0.04,1250.714,2.815,16.83,49160000,2093000,682996,8563000,3.56,21,203,0.505,Sep,4.29,2.774941176,0.466176471,14.97705882,3.879411765
4.445288134,0.1,10000,2.258,15.19,40638000,2367000,712000,7626000,0.97,5,341,0.35,Mar,3.52,2.324,0.336363636,18.13090909,3.848181818
4.445288134,0.17,8149.464,2.106,26.05,40638000,2367000,712000,7626000,1.52,12,396,0.3725,Mar,3.68,2.2172,0.3345,15.574,3.738
4.445288134,0.1,1492.017,2.319,12.54,31131000,2395000,706000,7402000,4.29,25,930,0.675,Sep,3.9,2.373,0.715,11.18521739,3.789130435
4.445288134,-0.32,10718.875,2.466,20.8,50181000,2637000.01,667000,10086000,4.54,-53,1495,0.31,Mar,3.82,2.876,0.26,18.05538462,3.726153846
4.445288134,-0.15,7922.143,2.416,14.46,50181000,2637000.01,667000,10086000,2.56,-21,1525,0.3525,Mar,3.77,2.687653846,0.355961538,18.10230769,3.835769231
58.09880987,0.17,5231.428,2.106,26.05,40638000,2367000,712000,7626000,1.52,12,0,0.3725,Mar,3.68,2.2172,0.3345,15.574,3.738
58.09880987,0.15,4588.928,2.618,9.77,36597000,2626000,444998,7251000,3.11,29,714,0.54,Mar,3.51,2.487446809,0.49893617,11.43404255,3.719361702
61.35541528,0.15,1448.018,2.653,13.11,39549000,2466000,690000,6277000,1.83,33,0,0.34,Dec,3.85,2.664545455,0.32,15.89018182,3.859318182
61.35541528,0.1125,2400,2.631,12.07,39549000,2466000,690000,6277000,1.83,7,11,0.32,Dec,3.7375,2.664545455,0.32,15.89018182,3.859318182
61.35541528,0.25,1800,2.231,26.07,43085000,2597387.5,362112,9827000,2.76,12,351,0.34,Dec,3.9,2.243789474,0.8925,27.01210526,3.532894737
37.31332855,0,5576.072,2.589,9.88,36597000,2626000,444998,7251000,4.13,8,0,0.35,Dec,3.45,2.60474359,0.348461538,10.26948718,3.593589744
37.31332855,0.25,20000,2.671,19.46,36597000,2626000,444998,7251000,1.7,104,86,0.5875,May,3.75,2.62783871,0.503064516,18.26225806,3.858709677
37.31332855,0,11045.714,2.942,12.53,50181000,2637000.01,667000,10086000,2.6,221,183,0.3825,Dec,4.26,2.761395349,0.31,19.05709302,3.865465116
37.31332855,0.355,6500,2.688,15.96,39549000,2466000,690000,6277000,4.84,36,672,0.32,Dec,3.745,2.703191176,0.845,18.06161765,3.895882353
37.31332855,0.17,13513.572,2.176,33.57,39549000,2466000,690000,6277000,3.9,-119,888,0.48,May,3.02,2.727705882,0.339215686,15.14627451,3.96995098
37.31332855,0.42,11261.785,2.25,28.51,43085000,2597387.5,362112,9827000,2.76,37,1037,0.34,Dec,3.68,2.243789474,0.8925,27.01210526,3.532894737
37.31332855,0.3,1368.929,2.25,26.37,43085000,2597387.5,362112,9827000,2.29,0,1043,0.8925,Dec,3.8,2.232491803,0.7625,24.40836066,3.274631148
37.31332855,0.175,11192.144,2.231,26.4,43085000,2597387.5,362112,9827000,2.76,17,1057,0.34,Dec,3.925,2.243789474,0.8925,27.01210526,3.532894737
37.31332855,0.1,6500,2.224,22.66,43085000,2597387.5,362112,9827000,2.13,38,1097,0.41,Dec,4.28,2.253203704,0.376203704,26.57833333,3.999212963
85.05699071,0.14,1140.714,2.308,11.24,31131000,2395000,706000,7402000,4.66,25,0,0.32,May,3.8,2.292444444,0.317407407,12.8862963,3.81
85.05699071,0.18,4036.071,2.942,12.58,36597000,2626000,444998,7251000,2.22,38,443,0.6775,Jul,4.07,2.718918367,0.585408163,15.59836735,3.950408163
48.09225129,0.42,7000,2.688,16.27,39549000,2466000,690000,6277000,3.01,25,0,0.845,Dec,3.58,2.77536,0.8235,16.7716,4.1408
48.09225129,-0.1,3363.929,2.653,13.71,39549000,2466000,690000,6277000,4.84,7,49,0.32,Dec,3.85,2.703191176,0.845,18.06161765,3.895882353
6.228622904,0.27,10000,2.549,19.92,49160000,2093000,682996,8563000,1.74,26,0,0.31,Mar,3.83,3.034333333,0.222222222,14.56111111,3.778888889
6.228622904,0.49,10000,2.549,20.97,49160000,2093000,682996,8563000,2.51,16,25,0.31,Mar,3.51,2.698181818,0.301818182,18.38181818,3.731363636
6.228622904,0.39,10000,2.417,17.29,49160000,2093000,682996,8563000,2.51,22,32,0.2575,Mar,3.61,2.698181818,0.301818182,18.38181818,3.731363636
6.228622904,0.23,10000,2.565,12.84,49160000,2093000,682996,8563000,3.41,30,100,0.525,May,3.77,2.5635,0.433571429,14.76928571,3.753571429
6.228622904,0.1,5000,2.826,14.71,49160000,2093000,682996,8563000,3.56,41,150,0.505,Jul,3.63,2.774941176,0.466176471,14.97705882,3.879411765
6.228622904,-0.02,3750,2.815,17.01,49160000,2093000,682996,8563000,4.67,56,182,0.605,Sep,4.22,2.789033333,0.505,15.98266667,4.089
6.228622904,0.25,8000,2.207,18.11,40638000,2367000,712000,7626000,1.52,59,332,0.3725,Mar,3.7,2.2172,0.3345,15.574,3.738
6.228622904,0.22,5000,2.106,25.22,40638000,2367000,712000,7626000,1.52,18,373,0.3725,Mar,3.58,2.2172,0.3345,15.574,3.738
6.228622904,0.1,10000,2.005,16.86,40638000,2367000,712000,7626000,1.82,27,424,0.29,May,3.58,2.33895,0.220625,19.3975,3.958
6.228622904,0.05,15000,2.005,16.84,31131000,2395000,706000,7402000,4.66,381,435,0.32,Mar,3.95,2.292444444,0.317407407,12.8862963,3.81
6.228622904,0.09,8511.072,2.005,15.24,40638000,2367000,712000,7626000,1.56,33,448,0.2325,May,3.71,2.274264706,0.286470588,18.49852941,3.911617647
6.228622904,0.08,5000,2.183,13.84,40638000,2367000,712000,7626000,2.93,48,464,0.2325,May,3.71,2.153941176,0.256323529,14.36411765,3.759411765
6.228622904,0.04,12000,2.183,13.24,31131000,2395000,706000,7402000,2.33,315,470,0.31,Dec,3.96,2.287297872,0.363191489,13.75531915,3.814893617
6.228622904,-0.05,5000,2.324,14.68,40638000,2367000,712000,7626000,2.93,29,483,0.2325,Jul,3.87,2.153941176,0.256323529,14.36411765,3.759411765
6.228622904,-0.05,6000,2.324,14.69,40638000,2367000,712000,7626000,2.93,20,492,0.2325,Jul,3.8,2.153941176,0.256323529,14.36411765,3.759411765
6.228622904,0,6000,2.324,15.2,40638000,2367000,712000,7626000,0.91,26,501,0.3525,Jul,3.92,2.313081081,0.2325,15.46486486,3.932567568
6.228622904,0.2,6000,2.431,11.54,31131000,2395000,706000,7402000,5.29,131,746,0.55,May,3.73,2.3695,0.4,12.78666667,3.801
6.228622904,-0.2,5000,2.308,12.37,31131000,2395000,706000,7402000,4.95,30,816,0.4,May,4.05,2.2881875,0.3171875,12.97546875,3.845
6.228622904,0.2,5000,2.421,10.36,31131000,2395000,706000,7402000,5.29,34,843,0.55,May,3.65,2.3695,0.4,12.78666667,3.801
6.228622904,0.22,10000,2.365,10.45,31131000,2395000,706000,7402000,4.29,55,883,0.675,Jul,3.78,2.373,0.715,11.18521739,3.789130435
6.228622904,0.1,5000,2.365,11.18,31131000,2395000,706000,7402000,4.29,31,907,0.675,Sep,3.77,2.373,0.715,11.18521739,3.789130435
6.228622904,0.05,8000,2.365,11.18,36597000,2626000,444998,7251000,3.02,274,907,0.555,Mar,3.97,2.599190476,0.447380952,13.27928571,3.615238095
6.228622904,0.2,12000,2.618,9.22,36597000,2626000,444998,7251000,3.11,26,1096,0.54,Mar,3.51,2.487446809,0.49893617,11.43404255,3.719361702
6.228622904,0.17,10000,2.671,20.6,36597000,2626000,444998,7251000,3.02,39,1142,0.555,Mar,3.69,2.599190476,0.447380952,13.27928571,3.615238095
6.228622904,0.17,10000,2.671,15.8,36597000,2626000,444998,7251000,3.5,63,1148,0.485,May,3.78,2.549422535,0.551056338,16.01239437,3.843943662
6.228622904,0.1,5000,2.671,19.85,36597000,2626000,444998,7251000,3.02,31,1150,0.555,May,3.8,2.599190476,0.447380952,13.27928571,3.615238095
6.228622904,0.2,8000,2.671,19.85,36597000,2626000,444998,7251000,3.5,46,1150,0.555,May,3.85,2.549422535,0.551056338,16.01239437,3.843943662
6.228622904,0.15,12000,2.942,12.65,36597000,2626000,444998,7251000,2.22,50,1222,0.6775,Jul,3.97,2.718918367,0.585408163,15.59836735,3.950408163
6.228622904,0.35,13656.072,2.915,11.64,50181000,2637000.01,667000,10086000,2.81,58,1306,0.79,Sep,3.7,2.868958333,0.846875,13,3.676458333
6.228622904,0.1,10000,2.561,16.33,50181000,2637000.01,667000,10086000,2.74,36,1540,0.52,May,3.8,2.665388889,0.399027778,16.30222222,3.97962963
6.228622904,0.1,10000,2.757,12.09,50181000,2637000.01,667000,10086000,2.6,43,1564,0.5225,May,3.58,2.63083871,0.516129032,14.82129032,3.750645161
6.228622904,0.05,10000,2.757,12.09,39549000,2466000,690000,6277000,1.92,409,1564,0.4925,May,4.08,2.477217391,0.518586957,36.78913043,3.71201087
6.228622904,0.2,20000,2.863,16.04,50181000,2637000.01,667000,10086000,3.94,51,1586,0.6825,Jul,3.52,2.770921875,0.522460938,15.784375,3.773125
6.228622904,0.16,30000,2.784,15.08,39549000,2466000,690000,6277000,3.24,307,1635,0.5325,Mar,4.17,2.637481013,0.38528481,23.9978481,3.997120253
6.228622904,0.21,9000,2.794,14.06,50181000,2637000.01,667000,10086000,2.64,30,1638,0.7775,Sep,4.16,2.828350877,0.681973684,16.21578947,4.114035088
6.228622904,0.35,5000,2.753,24.59,50181000,2637000.01,667000,10086000,1.74,26,1673,0.8275,Sep,4.05,2.76202459,0.7775,16.01459016,4.22795082
19.67509134,0.35,5352.5,2.688,15.32,39549000,2466000,690000,6277000,3.01,10,0,0.845,Dec,3.72,2.77536,0.8235,16.7716,4.1408
19.67509134,0.34,14000,2.688,16.24,39549000,2466000,690000,6277000,4.84,31,10,0.32,Dec,3.72,2.703191176,0.845,18.06161765,3.895882353
7.304216105,0.07,13344.644,2.943,11.89,49160000,2093000,682996,8563000,1.74,41,0,0.3,Mar,3.78,3.034333333,0.222222222,14.56111111,3.778888889
7.304216105,0.35,2373.572,2.545,15.2,49160000,2093000,682996,8563000,1.34,9,91,0.3675,May,3.63,2.506096774,0.264274194,17.40129032,3.645483871
7.304216105,0.16,2689.643,2.784,15.93,50181000,2637000.01,667000,10086000,3.94,24,1644,0.6825,Jul,4.09,2.770921875,0.522460938,15.784375,3.773125
7.304216105,0.3,2395.357,2.181,33.67,39549000,2466000,690000,6277000,1.48,14,2020,0.7125,Jul,3.33,2.461473684,0.4925,25.18807018,3.716885965
13.46262409,0.12,717.268,2.618,10.16,36597000,2626000,444998,7251000,3.11,19,0,0.54,Mar,3.48,2.487446809,0.49893617,11.43404255,3.719361702
13.46262409,0,794.286,2.618,13.54,36597000,2626000,444998,7251000,2.15,28,19,0.44,Mar,3.6,2.664666667,0.540769231,12,3.718461538
13.46262409,0,2082.839,2.671,25.61,36597000,2626000,444998,7251000,3.02,47,31,0.555,Mar,3.64,2.599190476,0.447380952,13.27928571,3.615238095
15.24595886,0.1,500,2.005,14.94,40638000,2367000,712000,7626000,1.56,23,0,0.3,May,3.67,2.274264706,0.286470588,18.49852941,3.911617647
15.24595886,0.17,2716.429,2.623,18.36,36597000,2626000,444998,7251000,3.02,25,713,0.555,Mar,3.88,2.599190476,0.447380952,13.27928571,3.615238095
15.24595886,0.19,2774.286,2.623,16.59,36597000,2626000,444998,7251000,3.5,46,722,0.485,May,3.9,2.549422535,0.551056338,16.01239437,3.843943662
15.24595886,0.2,2611.786,2.623,19.97,36597000,2626000,444998,7251000,3.5,32,736,0.485,May,3.88,2.549422535,0.551056338,16.01239437,3.843943662
15.24595886,0,5237.501,2.761,23.62,50181000,2637000.01,667000,10086000,2.56,304,740,0.3525,Mar,4.18,2.687653846,0.355961538,18.10230769,3.835769231
15.24595886,0.14,1305,2.942,14.75,36597000,2626000,444998,7251000,1.7,24,775,0.5875,Jul,4.01,2.62783871,0.503064516,18.26225806,3.858709677
15.24595886,0.2,1384.286,2.983,14.64,36597000,2626000,444998,7251000,2.22,9,820,0.6775,Jul,3.66,2.718918367,0.585408163,15.59836735,3.950408163
15.24595886,0.04,2891.429,2.863,14.8,50181000,2637000.01,667000,10086000,2.6,30,1134,0.5225,Jul,3.68,2.63083871,0.516129032,14.82129032,3.750645161
15.24595886,0.15,2906.429,2.863,15.29,50181000,2637000.01,667000,10086000,2.6,15,1149,0.5225,Jul,3.77,2.63083871,0.516129032,14.82129032,3.750645161
15.24595886,0.14,1533.929,2.863,17.3,50181000,2637000.01,667000,10086000,3.94,31,1163,0.6825,Jul,4.33,2.770921875,0.522460938,15.784375,3.773125
15.24595886,0.3,5200,2.595,15.15,39549000,2466000,690000,6277000,2.51,24,1414,0.56,Mar,3.82,2.713203704,0.51,14.81481481,3.997268519
44.62624385,0.2,9892.143,2.431,11.26,31131000,2395000,706000,7402000,2.75,20,0,0.36,Mar,3.57,2.314214286,0.265,14.49,3.917857143
44.62624385,0.19,9956.429,2.431,12.48,31131000,2395000,706000,7402000,2.75,13,7,0.36,Mar,3.65,2.314214286,0.265,14.49,3.917857143
44.62624385,0.17,9871.785,2.431,10.81,31131000,2395000,706000,7402000,2.33,21,14,0.36,Mar,3.66,2.287297872,0.363191489,13.75531915,3.814893617
44.62624385,0.17,9919.643,2.351,11.81,31131000,2395000,706000,7402000,2.33,14,21,0.36,Mar,3.68,2.287297872,0.363191489,13.75531915,3.814893617
44.62624385,0.19,9920.001,2.351,11.45,31131000,2395000,706000,7402000,2.33,20,28,0.31,Mar,3.71,2.287297872,0.363191489,13.75531915,3.814893617
44.62624385,0.17,10000,2.351,11.97,31131000,2395000,706000,7402000,2.33,13,35,0.31,Mar,3.8,2.287297872,0.363191489,13.75531915,3.814893617
44.62624385,0.17,10007.857,2.351,11.74,31131000,2395000,706000,7402000,4.66,21,42,0.29,Mar,3.71,2.292444444,0.317407407,12.8862963,3.81
44.62624385,0.14,9895.358,2.308,12.54,31131000,2395000,706000,7402000,4.66,14,49,0.29,May,3.81,2.292444444,0.317407407,12.8862963,3.81
44.62624385,0.13,9904.285,2.308,11.86,31131000,2395000,706000,7402000,4.66,7,56,0.29,May,3.72,2.292444444,0.317407407,12.8862963,3.81
44.62624385,0.15,9904.286,2.308,11.63,31131000,2395000,706000,7402000,4.66,16,63,0.32,May,3.63,2.292444444,0.317407407,12.8862963,3.81
44.62624385,0.15,10157.499,2.308,13.12,31131000,2395000,706000,7402000,4.66,8,71,0.32,May,3.59,2.292444444,0.317407407,12.8862963,3.81
44.62624385,0.15,13500,2.308,11.42,31131000,2395000,706000,7402000,4.66,2,77,0.32,Mar,3.58,2.292444444,0.317407407,12.8862963,3.81
44.62624385,0.2,7587.5,2.421,10.84,31131000,2395000,706000,7402000,5.29,37,103,0.55,May,3.57,2.3695,0.4,12.78666667,3.801
44.62624385,0.27,6414.286,2.618,11.91,36597000,2626000,444998,7251000,3.11,8,371,0.54,Mar,3.53,2.487446809,0.49893617,11.43404255,3.719361702
44.62624385,0.25,8903.572,2.618,11.08,36597000,2626000,444998,7251000,2.15,20,380,0.49,Mar,3.56,2.664666667,0.540769231,12,3.718461538
44.62624385,0.18,8999.643,2.618,13.54,36597000,2626000,444998,7251000,2.15,15,385,0.49,Mar,3.62,2.664666667,0.540769231,12,3.718461538
44.62624385,0.17,8979.286,2.618,13.54,36597000,2626000,444998,7251000,2.15,15,385,0.49,Mar,3.65,2.664666667,0.540769231,12,3.718461538
44.62624385,0.17,8765.714,2.671,19.26,36597000,2626000,444998,7251000,3.02,45,399,0.555,Mar,3.67,2.599190476,0.447380952,13.27928571,3.615238095
44.62624385,0.17,8608.571,2.671,20.02,36597000,2626000,444998,7251000,3.02,38,406,0.555,Mar,3.66,2.599190476,0.447380952,13.27928571,3.615238095
44.62624385,0.09,8599.286,2.671,19.85,36597000,2626000,444998,7251000,3.02,31,413,0.555,May,3.82,2.599190476,0.447380952,13.27928571,3.615238095
44.62624385,0.09,8768.215,2.671,19.85,36597000,2626000,444998,7251000,3.02,31,413,0.555,May,3.87,2.599190476,0.447380952,13.27928571,3.615238095
44.62624385,0.16,3717.427,2.623,16.59,36597000,2626000,444998,7251000,3.02,16,428,0.555,May,3.88,2.599190476,0.447380952,13.27928571,3.615238095
44.62624385,0,13000,2.416,16.14,50181000,2637000.01,667000,10086000,2.91,7,751,0.3525,Mar,3.78,2.65225,0.352916667,18.23833333,4.010208333
44.62624385,0,12302.143,2.416,15.65,50181000,2637000.01,667000,10086000,2.91,9,763,0.3525,Mar,3.78,2.65225,0.352916667,18.23833333,4.010208333
44.62624385,-0.03,12348.929,2.416,14.02,50181000,2637000.01,667000,10086000,1.72,9,770,0.3825,Mar,3.77,2.542916667,0.38,14.77708333,3.867916667
44.62624385,-0.05,13000,2.561,14.63,50181000,2637000.01,667000,10086000,1.72,2,782,0.3825,May,3.76,2.542916667,0.38,14.77708333,3.867916667
46.48787137,0.3,5103.929,2.915,12.16,36597000,2626000,444998,7251000,2.81,34,0,0.79,Sep,3.46,2.868958333,0.846875,13,3.676458333
46.48787137,-0.2,10000,2.834,20.45,50181000,2637000.01,667000,10086000,4.54,18,77,0.31,Dec,3.7,2.876,0.26,18.05538462,3.726153846
57.98696309,0.15,4048.571,2.3,13.35,31131000,2395000,706000,7402000,2.6,13,0,0.25,Dec,3.4,2.273461538,0.423076923,13.87230769,3.483846154
57.98696309,-0.1,4771.089,2.3,13.33,31131000,2395000,706000,7402000,2.91,31,13,0.26,Mar,3.5,2.288818182,0.25,14.69454545,3.688863636
80.34824127,0.15,358.214,2.653,13.79,39549000,2466000,690000,6277000,4.84,14,0,0.32,Dec,3.96,2.703191176,0.845,18.06161765,3.895882353
80.34824127,0.58,8845.357,2.234,22.13,39549000,2466000,690000,6277000,2.7,18,301,0.7625,Sep,3.22,2.368083333,0.762222222,26.47453704,3.646018519
